Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,4,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,2099692,,404134454,,,6
H4,2015,2015,2015,4,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,353169,,4338665,,,6
H4,2015,2015,2015,4,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",8,Weight in kilograms,133521,,,,133521,,1321557,,,0
H4,2015,2015,2015,4,0,3,Re-Export,512,Oman,OMN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",8,Weight in kilograms,133521,,,,133521,,1321557,,,0
H4,2015,2015,2015,4,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,4999633,,18870326,,,0
H4,2015,2015,2015,4,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,115320,,679502,,,0
H4,2015,2015,2015,4,0,3,Re-Export,516,Namibia,NAM,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,34822,,268968,,,0
H4,2015,2015,2015,4,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,,,8564251,,,0
H4,2015,2015,2015,4,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,4,,1361,,,4
H4,2015,2015,2015,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,68820141,,1389497232,,,6
H4,2015,2015,2015,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,40855238,,1355776246,,,6
H4,2015,2015,2015,4,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,139345,,1781110,,,0
H4,2015,2015,2015,4,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,142868,,2131924,,,0
H4,2015,2015,2015,4,0,2,Export,540,New Caledonia,NCL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,1885,,6135,,,0
H4,2015,2015,2015,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,,,45707082,,,6
H4,2015,2015,2015,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,,,60549769,,,6
H4,2015,2015,2015,4,0,3,Re-Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,0,,1448915,,,0
H4,2015,2015,2015,4,0,4,Re-Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,,,104417,,,6
H4,2015,2015,2015,4,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,640626,,5848749,,,0
H4,2015,2015,2015,4,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,1585,,12992,,,0
H4,2015,2015,2015,4,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,330956,,876512,,,0
H4,2015,2015,2015,4,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,27556,,26834,,,0
H4,2015,2015,2015,4,0,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,,,77242584,,,6
H4,2015,2015,2015,4,0,2,Export,566,Nigeria,NGA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",8,Weight in kilograms,248,,,,248,,378,,,0
H4,2015,2015,2015,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,554923,,35454694,,,6
H4,2015,2015,2015,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,31296,,1808901,,,6
H4,2015,2015,2015,4,0,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,,,926944,,,0
H4,2015,2015,2015,4,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,,,450037431,,,0
H4,2015,2015,2015,4,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,,,81716,,,0
H4,2015,2015,2015,4,0,3,Re-Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,,,45759,,,0
H4,2015,2015,2015,4,0,4,Re-Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,,,927125,,,0
H4,2015,2015,2015,4,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,3804411,,37595187,,,4
H4,2015,2015,2015,4,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,,,7644514,,,0
H4,2015,2015,2015,4,0,3,Re-Export,591,Panama,PAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,,,7644514,,,0
H4,2015,2015,2015,4,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,,,1983389,,,6
H4,2015,2015,2015,4,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,1136,,3519,,,2
H4,2015,2015,2015,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,499636,,7652524,,,2
H4,2015,2015,2015,4,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,7002,,79082,,,0
H4,2015,2015,2015,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,64748038,,883224888,,,4
H4,2015,2015,2015,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,44849888,,449935616,,,4
H4,2015,2015,2015,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,6486563,,126254322,,,6
H4,2015,2015,2015,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,2628227,,30712842,,,6
H4,2015,2015,2015,4,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,332053,,7485062,,,2
H4,2015,2015,2015,4,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,0,,62653,,,0
H4,2015,2015,2015,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,5902671,,293156998,,,4
H4,2015,2015,2015,4,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,239459,,7342943,,,4
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,9971722,,395840106,,,4
H4,2015,2015,2015,4,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,705416,,57196158,,,4
H4,2015,2015,2015,4,0,4,Re-Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,,,349975,,,0
H4,2015,2015,2015,4,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,491801,,6511183,,,2
H4,2015,2015,2015,4,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,10907,,118562,,,2
H4,2015,2015,2015,4,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,44336,,538886,,,0
H4,2015,2015,2015,4,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,38219,,140012,,,0
H4,2015,2015,2015,4,0,3,Re-Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,450,,3495,,,0
H4,2015,2015,2015,4,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,1707504,,46833183,,,2
H4,2015,2015,2015,4,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,0,,,,53403,,274037,,,2
H4,2015,2015,2015,4,0,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",8,Weight in kilograms,53103,,,,53103,,235262,,,0
H4,2015,2015,2015,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,667346,,3358724,,,0
H4,2015,2015,2015,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,64068,,106038,,,0
H4,2015,2015,2015,4,0,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,372785,,9647590,,,4
H4,2015,2015,2015,4,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",1,No Quantity,,,,,122895,,13819727,,,4
